timestamp,consumption,generation,sensor_0_wh,sensor_1_wh,sensor_2_wh,sensor_3_wh,sensor_4_wh
2025-05-25 12:00:00,46.57,36.27,11.13,0.38,1.93,23.45,0.44
2025-05-25 13:00:00,44.66,31.96,11.51,0.32,2.12,24.44,0.42
2025-05-25 14:00:00,46.59,39.36,11.94,0.31,2.31,25.03,0.46
2025-05-25 15:00:00,37.4,34.66,11.71,0.33,2.11,22.74,0.36
2025-05-25 16:00:00,36.8,32.58,10.73,0.31,2.22,22.8,0.44
2025-05-25 17:00:00,37.41,38.24,12.33,0.43,2.02,25.75,0.34
2025-05-25 18:00:00,47.36,37.18,11.37,0.3,2.07,23.04,0.4
2025-05-25 19:00:00,44.07,40.47,11.25,0.35,1.98,23.89,0.35
2025-05-25 20:00:00,45.8,0.0,10.49,0.38,2.07,23.79,0.44
2025-05-25 21:00:00,41.39,0.0,11.09,0.38,2.14,24.18,0.43
2025-05-25 22:00:00,44.06,0.0,10.25,0.36,1.95,23.59,0.43
2025-05-25 23:00:00,46.54,0.0,12.19,0.31,2.11,25.59,0.36
2025-05-26 00:00:00,45.27,0.0,11.87,0.43,1.93,23.74,0.47
2025-05-26 01:00:00,44.08,0.0,12.21,0.3,2.18,25.52,0.34
2025-05-26 02:00:00,42.1,0.0,11.57,0.32,2.04,25.88,0.41
2025-05-26 03:00:00,46.43,0.0,10.96,0.34,2.35,27.24,0.34
2025-05-26 04:00:00,45.34,0.0,10.44,0.3,2.04,24.01,0.47
2025-05-26 05:00:00,44.58,0.0,12.41,0.4,2.11,26.17,0.5
2025-05-26 06:00:00,44.57,37.96,11.91,0.43,1.97,26.2,0.48
2025-05-26 07:00:00,47.65,39.44,10.67,0.37,2.22,23.9,0.44
2025-05-26 08:00:00,38.88,34.45,10.94,0.36,2.15,24.92,0.42
2025-05-26 09:00:00,39.4,39.82,10.55,0.3,2.01,25.58,0.47
2025-05-26 10:00:00,37.77,33.62,10.43,0.41,2.06,27.44,0.46
2025-05-26 11:00:00,39.75,44.13,10.84,0.37,1.96,23.25,0.37
2025-05-26 12:00:00,45.39,41.47,11.35,0.3,2.21,24.79,0.42
2025-05-26 13:00:00,38.33,32.35,11.44,0.44,1.96,24.08,0.38
2025-05-26 14:00:00,38.77,46.7,11.05,0.42,2.32,23.67,0.43
2025-05-26 15:00:00,43.65,41.87,11.37,0.36,2.01,25.11,0.4
2025-05-26 16:00:00,45.65,36.55,11.92,0.32,1.96,27.22,0.43
2025-05-26 17:00:00,46.43,31.77,10.32,0.37,2.16,26.99,0.35
2025-05-26 18:00:00,38.67,42.15,11.11,0.42,2.33,27.65,0.5
2025-05-26 19:00:00,35.72,37.57,10.3,0.32,2.08,26.83,0.49
2025-05-26 20:00:00,37.99,0.0,11.59,0.43,2.12,23.17,0.41
2025-05-26 21:00:00,40.37,0.0,11.5,0.36,1.93,27.66,0.43
2025-05-26 22:00:00,41.6,0.0,12.35,0.32,2.01,26.72,0.38
2025-05-26 23:00:00,45.69,0.0,10.8,0.3,2.15,23.64,0.46
2025-05-27 00:00:00,43.71,0.0,12.28,0.41,2.0,26.68,0.44
2025-05-27 01:00:00,44.06,0.0,12.07,0.38,2.13,25.86,0.39
2025-05-27 02:00:00,37.94,0.0,11.58,0.33,1.96,22.66,0.44
2025-05-27 03:00:00,40.2,0.0,11.89,0.35,2.13,24.7,0.45
2025-05-27 04:00:00,40.12,0.0,12.37,0.43,2.29,27.29,0.41
2025-05-27 05:00:00,42.39,0.0,11.87,0.4,2.31,26.26,0.5
2025-05-27 06:00:00,40.02,32.75,12.07,0.4,2.22,24.29,0.47
2025-05-27 07:00:00,46.97,35.19,10.68,0.39,2.09,27.63,0.42
2025-05-27 08:00:00,38.51,31.39,11.05,0.39,1.96,25.69,0.49
2025-05-27 09:00:00,46.34,31.74,10.34,0.44,2.23,23.47,0.34
2025-05-27 10:00:00,37.8,31.49,12.09,0.3,2.03,26.47,0.43
2025-05-27 11:00:00,45.49,45.13,11.88,0.3,2.31,23.8,0.43
2025-05-27 12:00:00,43.75,36.24,10.57,0.44,2.13,22.94,0.49
2025-05-27 13:00:00,43.02,39.69,11.77,0.37,2.28,22.82,0.38
2025-05-27 14:00:00,41.55,44.9,10.36,0.4,2.09,24.03,0.34
2025-05-27 15:00:00,44.7,39.72,12.08,0.35,2.17,23.8,0.44
2025-05-27 16:00:00,35.79,38.56,11.29,0.39,2.32,24.57,0.46
2025-05-27 17:00:00,43.16,31.17,12.29,0.35,2.06,27.12,0.34
2025-05-27 18:00:00,37.36,41.01,10.37,0.42,1.93,26.99,0.41
2025-05-27 19:00:00,35.69,33.17,11.1,0.32,2.19,26.07,0.42
2025-05-27 20:00:00,36.15,0.0,11.67,0.42,2.23,26.83,0.37
2025-05-27 21:00:00,46.82,0.0,10.92,0.3,2.29,27.39,0.45
2025-05-27 22:00:00,38.55,0.0,10.76,0.37,2.31,23.41,0.47
2025-05-27 23:00:00,39.3,0.0,12.02,0.43,2.11,24.49,0.47
2025-05-28 00:00:00,42.3,0.0,11.74,0.39,1.99,26.91,0.37
2025-05-28 01:00:00,47.37,0.0,10.76,0.4,2.05,24.25,0.39
2025-05-28 02:00:00,45.05,0.0,11.45,0.43,2.06,26.14,0.46
2025-05-28 03:00:00,37.55,0.0,11.09,0.37,2.08,24.27,0.45
2025-05-28 04:00:00,38.36,0.0,11.79,0.43,2.17,25.73,0.35
2025-05-28 05:00:00,46.51,0.0,10.83,0.39,2.35,25.65,0.46
2025-05-28 06:00:00,41.24,41.76,10.32,0.41,1.94,26.18,0.34
2025-05-28 07:00:00,46.49,45.42,10.54,0.37,2.18,24.96,0.39
2025-05-28 08:00:00,41.53,37.3,10.89,0.36,2.08,25.5,0.38
2025-05-28 09:00:00,48.08,42.52,11.32,0.32,2.13,27.01,0.34
2025-05-28 10:00:00,44.19,40.82,11.43,0.32,2.28,24.51,0.39
2025-05-28 11:00:00,46.06,32.1,11.63,0.43,2.2,26.38,0.48
2025-05-28 12:00:00,36.33,41.96,11.94,0.39,1.96,25.21,0.35
2025-05-28 13:00:00,44.9,45.36,11.43,0.44,2.0,25.7,0.37
2025-05-28 14:00:00,43.36,48.52,11.82,0.4,2.27,26.95,0.35
2025-05-28 15:00:00,39.96,31.49,11.74,0.37,2.01,25.44,0.4
2025-05-28 16:00:00,40.55,42.64,12.02,0.36,1.94,22.95,0.48
2025-05-28 17:00:00,47.72,38.3,11.75,0.35,2.33,25.99,0.48
2025-05-28 18:00:00,45.27,31.13,11.05,0.37,2.01,24.12,0.47
2025-05-28 19:00:00,46.89,41.83,11.83,0.36,1.96,22.94,0.4
2025-05-28 20:00:00,41.47,0.0,11.57,0.3,2.35,24.49,0.48
2025-05-28 21:00:00,42.37,0.0,10.48,0.41,2.23,25.31,0.42
2025-05-28 22:00:00,36.74,0.0,11.67,0.43,1.97,23.98,0.49
2025-05-28 23:00:00,39.22,0.0,11.67,0.38,2.18,24.75,0.39
2025-05-29 00:00:00,36.25,0.0,11.87,0.41,2.21,25.89,0.38
2025-05-29 01:00:00,35.92,0.0,12.02,0.37,2.06,23.17,0.35
2025-05-29 02:00:00,40.03,0.0,12.01,0.43,2.31,27.28,0.49
2025-05-29 03:00:00,42.27,0.0,10.68,0.41,2.02,24.0,0.38
2025-05-29 04:00:00,42.12,0.0,10.92,0.32,2.12,27.05,0.43
2025-05-29 05:00:00,46.69,0.0,10.63,0.32,2.17,24.99,0.45
2025-05-29 06:00:00,45.64,34.93,11.89,0.44,2.1,23.69,0.43
2025-05-29 07:00:00,37.03,39.95,10.84,0.33,2.1,23.21,0.34
2025-05-29 08:00:00,43.9,42.44,11.57,0.4,2.21,23.23,0.38
2025-05-29 09:00:00,37.27,40.95,12.1,0.41,2.01,24.37,0.5
2025-05-29 10:00:00,43.11,37.43,12.0,0.34,2.02,26.6,0.45
2025-05-29 11:00:00,44.21,42.32,11.44,0.38,2.24,24.01,0.4
2025-05-29 12:00:00,46.6,31.46,10.89,0.38,2.23,27.69,0.41
2025-05-29 13:00:00,41.03,37.51,12.1,0.42,2.24,24.98,0.39
2025-05-29 14:00:00,43.3,40.38,12.17,0.43,1.97,24.81,0.41
2025-05-29 15:00:00,47.94,31.33,11.72,0.36,1.94,25.5,0.35
2025-05-29 16:00:00,46.14,39.94,11.89,0.36,2.11,27.17,0.38
2025-05-29 17:00:00,38.77,42.54,12.31,0.42,2.28,23.64,0.36
2025-05-29 18:00:00,35.97,44.39,10.72,0.41,2.03,26.32,0.38
2025-05-29 19:00:00,40.61,32.97,12.41,0.33,2.09,24.17,0.35
2025-05-29 20:00:00,41.8,0.0,11.05,0.4,2.28,25.39,0.34
2025-05-29 21:00:00,43.43,0.0,10.31,0.39,2.22,23.65,0.47
2025-05-29 22:00:00,47.1,0.0,12.03,0.34,2.18,27.26,0.39
2025-05-29 23:00:00,45.96,0.0,10.21,0.3,2.25,26.49,0.47
2025-05-30 00:00:00,47.34,0.0,10.45,0.33,2.31,23.55,0.45
2025-05-30 01:00:00,42.31,0.0,10.38,0.34,2.15,26.94,0.45
2025-05-30 02:00:00,43.46,0.0,11.31,0.34,1.98,24.71,0.34
2025-05-30 03:00:00,38.3,0.0,11.17,0.36,1.94,25.62,0.43
2025-05-30 04:00:00,36.62,0.0,12.32,0.31,2.29,22.65,0.48
2025-05-30 05:00:00,35.89,0.0,11.9,0.35,2.24,24.68,0.35
2025-05-30 06:00:00,45.29,36.02,10.35,0.43,1.95,25.07,0.46
2025-05-30 07:00:00,40.59,43.45,10.68,0.41,2.26,27.3,0.4
2025-05-30 08:00:00,42.01,37.32,11.01,0.33,2.25,24.36,0.41
2025-05-30 09:00:00,40.72,34.34,11.8,0.43,2.21,25.03,0.47
2025-05-30 10:00:00,43.7,37.5,10.33,0.31,1.94,24.95,0.47
2025-05-30 11:00:00,39.58,46.07,11.06,0.43,2.28,26.0,0.38
2025-05-30 12:00:00,37.11,44.02,10.22,0.31,2.05,25.43,0.35
2025-05-30 13:00:00,37.35,36.88,10.6,0.39,2.19,25.43,0.38
2025-05-30 14:00:00,40.31,47.01,10.41,0.33,2.31,27.58,0.44
2025-05-30 15:00:00,47.17,32.29,11.64,0.3,2.35,23.15,0.45
2025-05-30 16:00:00,38.82,31.84,11.08,0.39,2.11,23.91,0.39
2025-05-30 17:00:00,39.94,33.22,12.36,0.41,2.12,23.66,0.47
2025-05-30 18:00:00,37.62,33.02,10.66,0.35,2.3,23.32,0.36
2025-05-30 19:00:00,41.85,32.52,10.81,0.38,2.12,24.84,0.35
2025-05-30 20:00:00,37.41,0.0,12.05,0.43,2.03,23.22,0.34
2025-05-30 21:00:00,43.29,0.0,11.81,0.35,2.22,26.24,0.49
2025-05-30 22:00:00,36.46,0.0,10.62,0.31,2.3,26.64,0.43
2025-05-30 23:00:00,36.69,0.0,10.81,0.34,2.17,23.95,0.35
2025-05-31 00:00:00,44.83,0.0,10.87,0.36,1.98,26.69,0.43
2025-05-31 01:00:00,46.98,0.0,11.31,0.44,2.31,25.55,0.49
2025-05-31 02:00:00,39.7,0.0,11.02,0.3,2.18,26.29,0.47
2025-05-31 03:00:00,37.53,0.0,11.19,0.32,2.21,23.45,0.49
2025-05-31 04:00:00,38.54,0.0,10.85,0.42,2.12,22.77,0.42
2025-05-31 05:00:00,36.7,0.0,12.42,0.38,2.04,25.49,0.35
2025-05-31 06:00:00,45.7,32.0,12.28,0.43,2.07,24.29,0.34
2025-05-31 07:00:00,43.83,42.52,11.4,0.36,2.31,23.5,0.34
2025-05-31 08:00:00,36.56,44.06,10.69,0.3,2.14,24.23,0.37
2025-05-31 09:00:00,45.08,35.97,10.65,0.4,2.08,25.23,0.49
2025-05-31 10:00:00,36.11,41.06,11.32,0.42,2.18,24.05,0.4
2025-05-31 11:00:00,44.2,32.01,12.2,0.3,1.96,24.29,0.38
2025-05-31 12:00:00,38.97,47.95,10.69,0.32,1.98,27.35,0.36
2025-05-31 13:00:00,38.21,32.91,10.75,0.43,2.25,26.63,0.35
2025-05-31 14:00:00,46.16,32.16,11.11,0.33,2.17,26.79,0.47
2025-05-31 15:00:00,46.84,31.74,12.29,0.33,2.11,22.73,0.48
2025-05-31 16:00:00,37.58,38.52,12.14,0.34,2.08,22.85,0.39
2025-05-31 17:00:00,46.82,32.68,10.25,0.36,1.94,24.52,0.37
2025-05-31 18:00:00,38.81,44.14,12.17,0.36,2.04,25.62,0.36
2025-05-31 19:00:00,38.9,46.86,11.42,0.33,2.22,25.13,0.47
2025-05-31 20:00:00,47.57,0.0,10.45,0.35,2.06,23.41,0.47
2025-05-31 21:00:00,45.2,0.0,11.28,0.38,1.95,25.45,0.47
2025-05-31 22:00:00,42.86,0.0,10.79,0.39,2.08,25.4,0.42
2025-05-31 23:00:00,40.44,0.0,11.82,0.43,1.93,27.35,0.42
2025-06-01 00:00:00,42.23,0.0,12.13,0.37,2.28,23.55,0.36
2025-06-01 01:00:00,41.72,0.0,12.16,0.43,2.2,25.3,0.39
2025-06-01 02:00:00,45.57,0.0,10.91,0.41,2.15,25.72,0.4
2025-06-01 03:00:00,45.39,0.0,11.48,0.43,1.93,25.54,0.46
2025-06-01 04:00:00,42.76,0.0,12.24,0.3,1.93,25.03,0.34
2025-06-01 05:00:00,45.5,0.0,10.69,0.37,1.95,25.28,0.4
2025-06-01 06:00:00,34.39,47.32,10.95,0.35,2.35,23.7,0.43
2025-06-01 07:00:00,45.66,51.64,11.98,0.44,2.34,25.12,0.45
2025-06-01 08:00:00,35.18,51.78,11.19,0.42,2.14,26.19,0.46
2025-06-01 09:00:00,36.89,44.26,12.17,0.36,2.02,27.01,0.41
2025-06-01 10:00:00,42.82,43.18,11.43,0.35,2.27,25.6,0.4
2025-06-01 11:00:00,35.17,40.1,12.22,0.3,2.3,24.47,0.44
2025-06-01 12:00:00,44.88,47.41,10.53,0.38,2.25,26.47,0.42
2025-06-01 13:00:00,41.32,44.0,11.9,0.42,2.25,24.44,0.5
2025-06-01 14:00:00,39.05,51.59,10.24,0.35,1.98,23.26,0.38
2025-06-01 15:00:00,34.5,38.24,11.75,0.31,2.01,23.12,0.35
2025-06-01 16:00:00,37.06,39.62,11.48,0.44,2.3,27.06,0.37
2025-06-01 17:00:00,37.02,39.73,10.36,0.41,1.96,25.46,0.38
2025-06-01 18:00:00,36.77,49.15,12.43,0.41,2.28,25.53,0.48
2025-06-01 19:00:00,41.57,35.56,12.33,0.34,2.18,26.13,0.4
2025-06-01 20:00:00,44.37,0.0,12.41,0.37,2.09,25.03,0.48
2025-06-01 21:00:00,41.57,0.0,10.29,0.38,1.93,26.57,0.39
2025-06-01 22:00:00,39.5,0.0,12.0,0.3,1.99,24.66,0.37
2025-06-01 23:00:00,37.9,0.0,12.45,0.42,2.3,27.37,0.39
2025-06-02 00:00:00,37.41,0.0,10.72,0.42,2.22,23.84,0.4
2025-06-02 01:00:00,39.91,0.0,11.38,0.43,2.09,27.23,0.41
2025-06-02 02:00:00,42.78,0.0,12.29,0.43,1.95,23.69,0.42
2025-06-02 03:00:00,39.02,0.0,11.64,0.44,1.97,24.93,0.37
2025-06-02 04:00:00,44.54,0.0,12.37,0.37,1.97,26.61,0.45
2025-06-02 05:00:00,38.1,0.0,12.2,0.44,2.16,25.5,0.39
2025-06-02 06:00:00,40.84,43.56,11.18,0.34,1.95,23.93,0.37
2025-06-02 07:00:00,40.34,39.14,11.55,0.39,2.09,24.77,0.48
2025-06-02 08:00:00,39.55,52.83,12.42,0.36,2.2,22.91,0.45
2025-06-02 09:00:00,44.03,38.93,12.32,0.44,2.05,25.55,0.41
2025-06-02 10:00:00,40.6,42.36,10.54,0.42,2.32,24.92,0.38
2025-06-02 11:00:00,35.54,33.71,11.74,0.34,2.32,26.03,0.44
2025-06-02 12:00:00,40.54,40.37,10.29,0.43,2.19,27.66,0.43
2025-06-02 13:00:00,42.34,35.03,10.32,0.39,2.25,26.57,0.47
2025-06-02 14:00:00,36.56,47.96,12.4,0.44,1.96,27.37,0.38
2025-06-02 15:00:00,42.1,44.44,10.95,0.44,1.97,25.16,0.41
2025-06-02 16:00:00,37.75,44.66,11.65,0.32,2.23,27.59,0.47
2025-06-02 17:00:00,44.14,39.16,11.0,0.34,2.15,22.88,0.49
2025-06-02 18:00:00,35.58,49.32,12.23,0.31,2.28,23.42,0.34
2025-06-02 19:00:00,42.46,33.72,10.82,0.4,2.16,23.2,0.49
2025-06-02 20:00:00,39.26,0.0,11.85,0.37,2.18,24.18,0.37
2025-06-02 21:00:00,40.34,0.0,11.18,0.35,2.21,26.13,0.34
2025-06-02 22:00:00,37.91,0.0,11.12,0.31,2.03,22.91,0.5
2025-06-02 23:00:00,42.66,0.0,10.39,0.3,2.23,24.86,0.47
2025-06-03 00:00:00,44.89,0.0,11.54,0.32,2.26,27.46,0.43
2025-06-03 01:00:00,42.01,0.0,10.95,0.35,2.24,27.32,0.44
2025-06-03 02:00:00,43.3,0.0,10.58,0.33,2.15,23.54,0.44
2025-06-03 03:00:00,37.34,0.0,11.98,0.42,2.12,23.56,0.44
2025-06-03 04:00:00,45.72,0.0,11.6,0.3,1.93,24.27,0.37
2025-06-03 05:00:00,43.57,0.0,12.1,0.33,2.07,23.84,0.49
2025-06-03 06:00:00,39.87,34.07,11.67,0.36,2.2,24.6,0.39
2025-06-03 07:00:00,41.44,36.48,11.53,0.34,1.99,24.51,0.41
2025-06-03 08:00:00,41.37,52.43,12.26,0.3,2.03,23.63,0.42
2025-06-03 09:00:00,38.99,37.79,11.84,0.33,2.18,27.1,0.49
2025-06-03 10:00:00,45.32,51.64,11.94,0.43,2.03,23.65,0.34
2025-06-03 11:00:00,42.31,37.6,12.31,0.32,2.2,26.41,0.49
2025-06-03 12:00:00,41.59,51.56,12.38,0.35,2.08,25.39,0.4
2025-06-03 13:00:00,33.88,46.24,11.84,0.41,2.25,24.39,0.42
2025-06-03 14:00:00,38.16,35.83,10.22,0.38,1.98,23.06,0.46
2025-06-03 15:00:00,33.97,44.84,12.36,0.37,2.35,22.94,0.43
2025-06-03 16:00:00,38.03,39.78,12.1,0.35,2.04,26.97,0.4
2025-06-03 17:00:00,34.06,41.02,11.07,0.39,2.03,24.83,0.35
2025-06-03 18:00:00,40.89,42.12,11.9,0.36,2.11,23.1,0.37
2025-06-03 19:00:00,35.71,41.78,11.28,0.37,2.33,23.02,0.44
2025-06-03 20:00:00,40.15,0.0,11.36,0.43,2.01,22.86,0.45
2025-06-03 21:00:00,37.98,0.0,10.23,0.33,2.06,25.76,0.36
2025-06-03 22:00:00,38.79,0.0,11.28,0.36,2.34,22.88,0.5
2025-06-03 23:00:00,40.81,0.0,11.99,0.36,2.12,27.08,0.49
2025-06-04 00:00:00,36.71,0.0,10.64,0.37,2.31,24.28,0.45
2025-06-04 01:00:00,42.32,0.0,11.95,0.38,2.1,27.52,0.44
2025-06-04 02:00:00,42.56,0.0,10.97,0.4,2.04,23.89,0.46
2025-06-04 03:00:00,40.09,0.0,11.73,0.34,2.18,24.89,0.44
2025-06-04 04:00:00,37.33,0.0,11.81,0.42,2.04,24.17,0.45
2025-06-04 05:00:00,42.17,0.0,11.78,0.4,2.09,24.64,0.38
2025-06-04 06:00:00,35.73,38.64,11.76,0.31,2.33,26.81,0.48
2025-06-04 07:00:00,44.69,46.7,11.11,0.42,1.99,22.76,0.47
2025-06-04 08:00:00,34.75,45.23,12.43,0.4,2.25,23.89,0.45
2025-06-04 09:00:00,34.37,36.87,12.08,0.32,2.22,23.78,0.35
2025-06-04 10:00:00,39.61,50.66,10.57,0.4,2.03,24.38,0.43
2025-06-04 11:00:00,37.26,46.73,11.04,0.42,2.0,23.07,0.39
2025-06-04 12:00:00,38.93,40.63,11.42,0.35,2.26,22.85,0.41
2025-06-04 13:00:00,38.43,46.8,11.65,0.44,2.14,27.62,0.39
2025-06-04 14:00:00,34.23,35.82,10.56,0.35,2.06,23.14,0.41
2025-06-04 15:00:00,37.9,42.66,10.47,0.34,2.31,24.17,0.46
2025-06-04 16:00:00,41.17,36.9,11.16,0.33,2.08,25.63,0.39
2025-06-04 17:00:00,36.43,34.45,10.45,0.43,2.11,25.8,0.42
2025-06-04 18:00:00,44.29,40.16,11.43,0.37,2.32,26.28,0.35
2025-06-04 19:00:00,35.98,36.55,11.97,0.42,2.16,25.44,0.44
2025-06-04 20:00:00,39.11,0.0,11.73,0.31,2.34,26.43,0.44
2025-06-04 21:00:00,37.64,0.0,10.55,0.36,2.21,25.84,0.4
2025-06-04 22:00:00,41.19,0.0,12.03,0.3,2.12,26.47,0.43
2025-06-04 23:00:00,41.64,0.0,11.36,0.44,1.95,25.12,0.35
2025-06-05 00:00:00,35.77,0.0,11.06,0.32,2.34,27.42,0.39
2025-06-05 01:00:00,41.5,0.0,11.4,0.42,2.19,22.65,0.46
2025-06-05 02:00:00,42.78,0.0,11.34,0.43,2.31,25.29,0.44
2025-06-05 03:00:00,45.77,0.0,10.86,0.34,2.0,27.16,0.46
2025-06-05 04:00:00,35.12,0.0,12.41,0.4,2.29,22.9,0.42
2025-06-05 05:00:00,42.21,0.0,11.42,0.39,2.28,24.54,0.48
2025-06-05 06:00:00,35.81,47.59,10.8,0.3,2.08,24.57,0.47
2025-06-05 07:00:00,41.66,38.41,11.18,0.39,1.95,23.56,0.44
2025-06-05 08:00:00,41.52,47.5,11.94,0.36,2.24,26.1,0.5
2025-06-05 09:00:00,36.43,38.39,11.44,0.39,2.35,23.67,0.42
2025-06-05 10:00:00,38.0,37.78,11.38,0.33,1.95,25.54,0.39
2025-06-05 11:00:00,36.03,44.18,10.92,0.3,2.33,25.58,0.47
2025-06-05 12:00:00,38.91,46.71,12.23,0.37,2.17,25.13,0.46
2025-06-05 13:00:00,40.63,34.67,10.8,0.32,2.19,25.12,0.35
2025-06-05 14:00:00,38.59,34.81,11.35,0.42,1.96,24.41,0.47
2025-06-05 15:00:00,41.61,48.73,10.84,0.42,2.14,25.16,0.5
2025-06-05 16:00:00,45.18,50.18,11.0,0.32,2.07,22.81,0.34
2025-06-05 17:00:00,38.58,45.28,12.32,0.42,2.14,25.5,0.34
2025-06-05 18:00:00,36.43,41.9,10.24,0.41,1.99,27.03,0.44
2025-06-05 19:00:00,36.6,49.91,10.55,0.39,2.31,26.27,0.39
2025-06-05 20:00:00,40.88,0.0,10.89,0.44,2.25,25.75,0.41
2025-06-05 21:00:00,41.25,0.0,10.96,0.3,2.1,27.34,0.44
2025-06-05 22:00:00,34.86,0.0,12.19,0.34,2.03,24.15,0.43
2025-06-05 23:00:00,40.37,0.0,11.3,0.4,2.06,26.59,0.37
2025-06-06 00:00:00,43.21,0.0,11.69,0.4,2.13,26.01,0.35
2025-06-06 01:00:00,44.03,0.0,10.31,0.32,2.17,26.38,0.35
2025-06-06 02:00:00,44.86,0.0,12.39,0.39,2.13,26.39,0.39
2025-06-06 03:00:00,39.75,0.0,12.26,0.44,2.32,23.97,0.38
2025-06-06 04:00:00,37.42,0.0,11.19,0.34,2.09,25.78,0.46
2025-06-06 05:00:00,42.65,0.0,12.03,0.3,1.95,26.63,0.43
2025-06-06 06:00:00,40.77,36.45,10.31,0.33,2.2,26.98,0.49
2025-06-06 07:00:00,39.84,42.9,11.42,0.42,2.16,25.25,0.49
2025-06-06 08:00:00,43.3,48.0,12.25,0.33,2.15,26.89,0.35
2025-06-06 09:00:00,43.35,42.98,10.6,0.42,2.19,23.63,0.42
2025-06-06 10:00:00,42.01,40.6,11.62,0.36,2.31,25.27,0.42
2025-06-06 11:00:00,34.6,42.79,12.28,0.32,2.15,26.7,0.37
2025-06-06 12:00:00,40.16,49.97,10.73,0.41,2.17,26.96,0.49
2025-06-06 13:00:00,41.61,52.7,11.83,0.38,2.09,25.92,0.49
2025-06-06 14:00:00,38.84,45.79,10.9,0.35,2.11,23.02,0.42
2025-06-06 15:00:00,39.77,48.91,11.52,0.35,2.19,27.07,0.5
2025-06-06 16:00:00,40.83,33.93,10.28,0.44,2.23,24.34,0.36
2025-06-06 17:00:00,35.57,50.58,10.57,0.3,2.31,25.38,0.45
2025-06-06 18:00:00,43.75,52.0,11.98,0.43,2.34,24.86,0.5
2025-06-06 19:00:00,42.5,44.71,10.35,0.4,2.22,27.21,0.4
2025-06-06 20:00:00,40.85,0.0,10.22,0.35,1.95,25.28,0.47
2025-06-06 21:00:00,36.33,0.0,11.38,0.33,1.98,25.23,0.35
2025-06-06 22:00:00,40.88,0.0,10.26,0.31,2.16,25.63,0.34
2025-06-06 23:00:00,40.71,0.0,12.09,0.4,1.98,25.64,0.45
2025-06-07 00:00:00,34.3,0.0,12.12,0.43,2.29,26.8,0.46
2025-06-07 01:00:00,41.43,0.0,11.72,0.42,2.21,24.3,0.4
2025-06-07 02:00:00,44.58,0.0,10.23,0.4,2.33,26.21,0.5
2025-06-07 03:00:00,42.07,0.0,10.27,0.42,2.05,24.9,0.39
2025-06-07 04:00:00,37.07,0.0,11.16,0.35,2.2,26.75,0.39
2025-06-07 05:00:00,36.41,0.0,11.7,0.4,2.31,22.73,0.48
2025-06-07 06:00:00,40.08,42.63,11.59,0.31,2.11,23.8,0.38
2025-06-07 07:00:00,39.88,52.51,12.03,0.41,2.18,25.37,0.41
2025-06-07 08:00:00,45.48,44.32,11.46,0.33,2.02,25.73,0.42
2025-06-07 09:00:00,33.95,51.7,12.07,0.4,2.21,23.0,0.4
2025-06-07 10:00:00,45.04,49.3,12.14,0.34,1.99,24.91,0.4
2025-06-07 11:00:00,42.01,46.46,12.38,0.35,1.95,27.17,0.34
2025-06-07 12:00:00,45.24,40.37,11.69,0.44,2.01,22.86,0.42
2025-06-07 13:00:00,39.24,39.51,10.94,0.44,2.28,25.98,0.36
2025-06-07 14:00:00,42.63,46.03,11.83,0.36,2.32,23.49,0.38
2025-06-07 15:00:00,34.61,41.97,11.99,0.39,2.06,23.48,0.34
2025-06-07 16:00:00,35.85,49.01,11.21,0.33,2.04,27.06,0.42
2025-06-07 17:00:00,42.57,48.28,10.27,0.35,2.13,23.59,0.36
2025-06-07 18:00:00,44.26,39.66,12.31,0.31,2.08,27.48,0.35
2025-06-07 19:00:00,41.55,47.17,12.39,0.44,2.13,23.47,0.37
2025-06-07 20:00:00,44.49,0.0,12.25,0.39,2.25,26.38,0.45
2025-06-07 21:00:00,43.74,0.0,11.74,0.38,2.03,26.4,0.42
2025-06-07 22:00:00,37.38,0.0,12.0,0.4,2.33,23.49,0.45
2025-06-07 23:00:00,36.78,0.0,12.23,0.31,2.21,26.64,0.4
2025-06-08 00:00:00,45.26,0.0,12.11,0.34,1.93,24.15,0.38
2025-06-08 01:00:00,44.49,0.0,12.38,0.31,2.13,25.41,0.35
2025-06-08 02:00:00,38.37,0.0,10.91,0.38,2.21,26.19,0.36
2025-06-08 03:00:00,43.57,0.0,11.72,0.43,2.12,27.15,0.48
2025-06-08 04:00:00,39.1,0.0,11.05,0.43,2.23,27.33,0.47
2025-06-08 05:00:00,41.14,0.0,10.45,0.34,2.34,24.26,0.35
2025-06-08 06:00:00,42.31,49.37,11.85,0.34,2.05,25.01,0.34
2025-06-08 07:00:00,43.29,37.99,10.91,0.42,2.27,25.98,0.39
2025-06-08 08:00:00,40.03,45.15,11.2,0.35,2.29,25.09,0.48
2025-06-08 09:00:00,35.12,36.06,10.51,0.44,2.18,25.22,0.42
2025-06-08 10:00:00,36.43,52.47,11.82,0.31,2.17,25.53,0.49
2025-06-08 11:00:00,40.15,42.4,10.5,0.38,1.97,23.68,0.34
2025-06-08 12:00:00,39.99,49.46,10.38,0.37,2.33,26.28,0.35
2025-06-08 13:00:00,36.54,48.44,11.71,0.43,1.94,26.74,0.43
2025-06-08 14:00:00,40.38,47.38,12.36,0.41,2.29,24.44,0.43
2025-06-08 15:00:00,41.21,49.56,10.92,0.38,2.03,23.37,0.4
